filename,lat,long
01128646.jpg,-0.0011676,-0.0002475
01128657.jpg,-0.0011631,-0.0002773
01128668.jpg,-0.0011427,-0.0003196
01128679.jpg,-0.0010960,-0.0003545
01128690.jpg,-0.0010346,-0.0003725
01128701.jpg,-0.0009734,-0.0003903
01128712.jpg,-0.0009108,-0.0004008
01128723.jpg,-0.0008472,-0.0004033
01128734.jpg,-0.0007835,-0.0004043
01128745.jpg,-0.0007203,-0.0004048
01128756.jpg,-0.0006571,-0.0004051
01128767.jpg,-0.0005930,-0.0004053
01128778.jpg,-0.0005291,-0.0004055
01128789.jpg,-0.0004715,-0.0004057
01128800.jpg,-0.0004565,-0.0004057
01128811.jpg,-0.0004565,-0.0004057
01128822.jpg,-0.0004565,-0.0004057
01128833.jpg,-0.0004565,-0.0004057
01128844.jpg,-0.0004565,-0.0004057
01128855.jpg,-0.0004565,-0.0004057
01128866.jpg,-0.0004565,-0.0004057
01128877.jpg,-0.0004565,-0.0004057
01128888.jpg,-0.0004565,-0.0004057
01128899.jpg,-0.0004565,-0.0004057
01128910.jpg,-0.0004565,-0.0004057
01128921.jpg,-0.0004565,-0.0004057
01128932.jpg,-0.0004565,-0.0004057
01128943.jpg,-0.0004565,-0.0004057
01128954.jpg,-0.0004565,-0.0004057
01128965.jpg,-0.0004565,-0.0004057
01128976.jpg,-0.0004565,-0.0004057
01128987.jpg,-0.0004565,-0.0004057
01128998.jpg,-0.0004565,-0.0004057
01129009.jpg,-0.0004565,-0.0004057
01129020.jpg,-0.0004565,-0.0004057
01129031.jpg,-0.0004565,-0.0004057
01129042.jpg,-0.0004565,-0.0004057
01129053.jpg,-0.0004565,-0.0004057
01129064.jpg,-0.0004565,-0.0004057
01129075.jpg,-0.0004565,-0.0004057
01129086.jpg,-0.0004565,-0.0004057
01129097.jpg,-0.0004565,-0.0004057
01129108.jpg,-0.0004565,-0.0004057
01129119.jpg,-0.0004565,-0.0004057
01129130.jpg,-0.0004565,-0.0004057
01129141.jpg,-0.0004565,-0.0004057
01129152.jpg,-0.0004565,-0.0004057
01129163.jpg,-0.0004565,-0.0004057
01129174.jpg,-0.0004565,-0.0004057
01129185.jpg,-0.0004565,-0.0004057
01129196.jpg,-0.0004565,-0.0004057
01129207.jpg,-0.0004565,-0.0004057
01129218.jpg,-0.0004565,-0.0004057
01129229.jpg,-0.0004565,-0.0004057
01129240.jpg,-0.0004565,-0.0004057
01129251.jpg,-0.0004565,-0.0004057
01129262.jpg,-0.0004541,-0.0004034
01129273.jpg,-0.0004368,-0.0003888
01129284.jpg,-0.0003972,-0.0003804
01129295.jpg,-0.0003444,-0.0003695
01129306.jpg,-0.0002917,-0.0003331
01129317.jpg,-0.0002656,-0.0002763
01129328.jpg,-0.0002561,-0.0002131
01129339.jpg,-0.0002538,-0.0001492
01129350.jpg,-0.0002533,-0.0000846
01129361.jpg,-0.0002532,-0.0000201
01129372.jpg,-0.0002533,0.0000445
01129383.jpg,-0.0002535,0.0001091
01129394.jpg,-0.0002537,0.0001737
01129405.jpg,-0.0002538,0.0002384
01129416.jpg,-0.0002540,0.0003030
01129427.jpg,-0.0002542,0.0003653
01129438.jpg,-0.0002544,0.0004295
01129449.jpg,-0.0002546,0.0004941
01129460.jpg,-0.0002547,0.0005587
01129471.jpg,-0.0002549,0.0006185
01129482.jpg,-0.0002550,0.0006456
01129493.jpg,-0.0002550,0.0006493
01129504.jpg,-0.0002550,0.0006493
01129515.jpg,-0.0002550,0.0006493
01129526.jpg,-0.0002550,0.0006493
01129537.jpg,-0.0002550,0.0006493
01129548.jpg,-0.0002550,0.0006493
01129559.jpg,-0.0002550,0.0006493
01129570.jpg,-0.0002550,0.0006551
01129581.jpg,-0.0002551,0.0006832
01129592.jpg,-0.0002552,0.0007297
01129603.jpg,-0.0002585,0.0007890
01129614.jpg,-0.0002801,0.0008514
01129625.jpg,-0.0003222,0.0008991
01129636.jpg,-0.0003832,0.0009135
01129647.jpg,-0.0004435,0.0009282
01129658.jpg,-0.0005043,0.0009228
01129669.jpg,-0.0005674,0.0009207
01129680.jpg,-0.0006311,0.0009200
01129691.jpg,-0.0006948,0.0009194
01129702.jpg,-0.0007569,0.0009079
01129713.jpg,-0.0008186,0.0008936
01129724.jpg,-0.0008812,0.0008826
01129735.jpg,-0.0009427,0.0008659
01129746.jpg,-0.0010013,0.0008410
01129757.jpg,-0.0010554,0.0008075
01129768.jpg,-0.0011017,0.0007638
01129779.jpg,-0.0011368,0.0007109
01129790.jpg,-0.0011622,0.0006525
01129801.jpg,-0.0011716,0.0005901
01129812.jpg,-0.0011721,0.0005268
01129823.jpg,-0.0011730,0.0004632
01129834.jpg,-0.0011730,0.0003996
01129845.jpg,-0.0011728,0.0003360
01129856.jpg,-0.0011725,0.0002723
01129867.jpg,-0.0011721,0.0002086
01129878.jpg,-0.0011716,0.0001455
01129889.jpg,-0.0011707,0.0000822
01129900.jpg,-0.0011743,0.0000191
01129911.jpg,-0.0011872,-0.0000433
01129922.jpg,-0.0011966,-0.0001052
01129933.jpg,-0.0011993,-0.0001422
01129944.jpg,-0.0012001,-0.0001511
01129955.jpg,-0.0012001,-0.0001510
01129966.jpg,-0.0012001,-0.0001510
01129977.jpg,-0.0012001,-0.0001510
01129988.jpg,-0.0012001,-0.0001510
01129999.jpg,-0.0012001,-0.0001510
01130010.jpg,-0.0011998,-0.0001540
01130021.jpg,-0.0011997,-0.0001781
