filename,lat,long
00229308.jpg,-0.0011679,-0.0002115
00229319.jpg,-0.0011643,-0.0002652
00229330.jpg,-0.0011365,-0.0003265
00229341.jpg,-0.0010738,-0.0003572
00229352.jpg,-0.0010015,-0.0003679
00229363.jpg,-0.0009294,-0.0003717
00229374.jpg,-0.0008562,-0.0003728
00229385.jpg,-0.0007838,-0.0003733
00229396.jpg,-0.0007110,-0.0003735
00229407.jpg,-0.0006380,-0.0003738
00229418.jpg,-0.0005657,-0.0003740
00229429.jpg,-0.0004925,-0.0003742
00229440.jpg,-0.0004258,-0.0003744
00229451.jpg,-0.0004169,-0.0003744
00229462.jpg,-0.0004169,-0.0003744
00229473.jpg,-0.0004169,-0.0003744
00229484.jpg,-0.0004169,-0.0003744
00229495.jpg,-0.0004169,-0.0003744
00229506.jpg,-0.0004169,-0.0003744
00229517.jpg,-0.0004169,-0.0003744
00229528.jpg,-0.0004169,-0.0003744
00229539.jpg,-0.0004169,-0.0003744
00229550.jpg,-0.0004169,-0.0003744
00229561.jpg,-0.0004169,-0.0003744
00229572.jpg,-0.0004169,-0.0003744
00229583.jpg,-0.0004169,-0.0003744
00229594.jpg,-0.0004169,-0.0003744
00229605.jpg,-0.0004169,-0.0003744
00229616.jpg,-0.0004169,-0.0003744
00229627.jpg,-0.0004169,-0.0003744
00229638.jpg,-0.0004169,-0.0003744
00229649.jpg,-0.0004169,-0.0003744
00229660.jpg,-0.0004169,-0.0003744
00229671.jpg,-0.0004137,-0.0003744
00229682.jpg,-0.0003750,-0.0003733
00229693.jpg,-0.0003121,-0.0003553
00229704.jpg,-0.0002666,-0.0003015
00229715.jpg,-0.0002568,-0.0002288
00229726.jpg,-0.0002537,-0.0001566
00229737.jpg,-0.0002532,-0.0000834
00229748.jpg,-0.0002532,-0.0000112
00229759.jpg,-0.0002534,0.0000620
00229770.jpg,-0.0002536,0.0001344
00229781.jpg,-0.0002538,0.0002072
00229792.jpg,-0.0002540,0.0002794
00229803.jpg,-0.0002542,0.0003519
00229814.jpg,-0.0002543,0.0004245
00229825.jpg,-0.0002546,0.0004978
00229836.jpg,-0.0002548,0.0005683
00229847.jpg,-0.0002550,0.0006409
00229858.jpg,-0.0002551,0.0006837
00229869.jpg,-0.0002551,0.0006835
00229880.jpg,-0.0002551,0.0006835
00229891.jpg,-0.0002551,0.0006835
00229902.jpg,-0.0002551,0.0006835
00229913.jpg,-0.0002551,0.0006835
00229924.jpg,-0.0002551,0.0006835
00229935.jpg,-0.0002551,0.0006835
00229946.jpg,-0.0002551,0.0006835
00229957.jpg,-0.0002551,0.0006835
00229968.jpg,-0.0002551,0.0006835
00229979.jpg,-0.0002551,0.0006835
00229990.jpg,-0.0002551,0.0006835
00230001.jpg,-0.0002551,0.0006835
00230012.jpg,-0.0002551,0.0006835
00230023.jpg,-0.0002551,0.0006835
00230034.jpg,-0.0002551,0.0006835
00230045.jpg,-0.0002551,0.0006835
00230056.jpg,-0.0002551,0.0006835
00230067.jpg,-0.0002551,0.0006835
00230078.jpg,-0.0002551,0.0006835
00230089.jpg,-0.0002551,0.0006835
00230100.jpg,-0.0002551,0.0006835
00230111.jpg,-0.0002551,0.0006835
00230122.jpg,-0.0002551,0.0006844
00230133.jpg,-0.0002552,0.0007160
00230144.jpg,-0.0002566,0.0007791
00230155.jpg,-0.0002771,0.0008428
00230166.jpg,-0.0003357,0.0008788
00230177.jpg,-0.0004088,0.0008852
00230188.jpg,-0.0004808,0.0008881
00230199.jpg,-0.0005533,0.0008893
00230210.jpg,-0.0006258,0.0008883
00230221.jpg,-0.0006963,0.0008879
00230232.jpg,-0.0007694,0.0008874
00230243.jpg,-0.0008416,0.0008849
00230254.jpg,-0.0009138,0.0008736
00230265.jpg,-0.0009816,0.0008488
00230276.jpg,-0.0010459,0.0008142
00230287.jpg,-0.0010990,0.0007649
00230298.jpg,-0.0011397,0.0007046
00230309.jpg,-0.0011637,0.0006361
00230320.jpg,-0.0011711,0.0005640
00230331.jpg,-0.0011728,0.0004911
00230342.jpg,-0.0011730,0.0004187
00230353.jpg,-0.0011728,0.0003455
00230364.jpg,-0.0011725,0.0002733
00230375.jpg,-0.0011721,0.0002002
00230386.jpg,-0.0011714,0.0001293
00230397.jpg,-0.0011704,0.0000633
00230408.jpg,-0.0011703,0.0000629
00230419.jpg,-0.0011703,0.0000629
00230430.jpg,-0.0011703,0.0000629
00230441.jpg,-0.0011703,0.0000629
00230452.jpg,-0.0011703,0.0000629
00230463.jpg,-0.0011702,0.0000473
00230474.jpg,-0.0011697,0.0000168
00230485.jpg,-0.0011697,0.0000010
00230496.jpg,-0.0011694,-0.0000540
00230507.jpg,-0.0011689,-0.0001232
00230518.jpg,-0.0011689,-0.0001293
00230529.jpg,-0.0011687,-0.0001682
