filename,lat,long
00313685.jpg,-0.0004248,-0.0003744
00313696.jpg,-0.0004248,-0.0003744
00313707.jpg,-0.0004248,-0.0003744
00313718.jpg,-0.0004248,-0.0003744
00313729.jpg,-0.0004248,-0.0003744
00313740.jpg,-0.0004248,-0.0003744
00313751.jpg,-0.0004248,-0.0003744
00313762.jpg,-0.0004248,-0.0003744
00313773.jpg,-0.0004248,-0.0003744
00313784.jpg,-0.0004248,-0.0003744
00313795.jpg,-0.0004248,-0.0003744
00313806.jpg,-0.0004248,-0.0003744
00313817.jpg,-0.0004248,-0.0003744
00313828.jpg,-0.0004248,-0.0003744
00313839.jpg,-0.0004197,-0.0003744
00313850.jpg,-0.0003982,-0.0003744
00313861.jpg,-0.0003629,-0.0003726
00313872.jpg,-0.0003202,-0.0003604
00313883.jpg,-0.0002810,-0.0003301
00313894.jpg,-0.0002617,-0.0002833
00313905.jpg,-0.0002552,-0.0002332
00313916.jpg,-0.0002536,-0.0001760
00313927.jpg,-0.0002532,-0.0001049
00313938.jpg,-0.0002532,-0.0000330
00313949.jpg,-0.0002533,0.0000393
00313960.jpg,-0.0002535,0.0001114
00313971.jpg,-0.0002537,0.0001837
00313982.jpg,-0.0002539,0.0002536
00313993.jpg,-0.0002541,0.0003224
00314004.jpg,-0.0002542,0.0003924
00314015.jpg,-0.0002545,0.0004648
00314026.jpg,-0.0002547,0.0005350
00314037.jpg,-0.0002549,0.0006057
00314048.jpg,-0.0002550,0.0006729
00314059.jpg,-0.0002550,0.0006744
00314070.jpg,-0.0002550,0.0006744
00314081.jpg,-0.0002550,0.0006744
00314092.jpg,-0.0002550,0.0006744
00314103.jpg,-0.0002550,0.0006744
00314114.jpg,-0.0002550,0.0006744
00314125.jpg,-0.0002550,0.0006744
00314136.jpg,-0.0002550,0.0006752
00314147.jpg,-0.0002551,0.0006895
00314158.jpg,-0.0002552,0.0007191
00314169.jpg,-0.0002554,0.0007601
00314180.jpg,-0.0002609,0.0008077
00314191.jpg,-0.0002827,0.0008527
00314202.jpg,-0.0003257,0.0008799
00314213.jpg,-0.0003763,0.0008866
00314224.jpg,-0.0004351,0.0008886
00314235.jpg,-0.0005066,0.0008891
00314246.jpg,-0.0005761,0.0008887
00314257.jpg,-0.0006464,0.0008882
00314268.jpg,-0.0007173,0.0008877
00314279.jpg,-0.0007879,0.0008872
00314290.jpg,-0.0008592,0.0008834
00314301.jpg,-0.0009299,0.0008693
00314312.jpg,-0.0009973,0.0008432
00314323.jpg,-0.0010587,0.0008051
00314334.jpg,-0.0011098,0.0007540
00314345.jpg,-0.0011467,0.0006918
00314356.jpg,-0.0011668,0.0006226
00314367.jpg,-0.0011716,0.0005504
00314378.jpg,-0.0011730,0.0004781
