filename,lat,long
00010112.jpg,-0.0011678,-0.0001976
00010123.jpg,-0.0011678,-0.0001976
00010134.jpg,-0.0011678,-0.0001976
00010145.jpg,-0.0011678,-0.0001976
00010156.jpg,-0.0011678,-0.0001976
00010167.jpg,-0.0011678,-0.0001976
00010178.jpg,-0.0011678,-0.0001976
00010189.jpg,-0.0011678,-0.0001976
00010200.jpg,-0.0011678,-0.0001976
00010211.jpg,-0.0011678,-0.0001976
00010222.jpg,-0.0011678,-0.0001976
00010233.jpg,-0.0011678,-0.0001976
00010244.jpg,-0.0011678,-0.0001976
00010255.jpg,-0.0011678,-0.0001976
00010266.jpg,-0.0011680,-0.0002119
00010277.jpg,-0.0011668,-0.0002503
00010288.jpg,-0.0011506,-0.0003058
00010299.jpg,-0.0011006,-0.0003518
00010310.jpg,-0.0010281,-0.0003643
00010321.jpg,-0.0009559,-0.0003709
00010332.jpg,-0.0008833,-0.0003725
00010343.jpg,-0.0008107,-0.0003731
00010354.jpg,-0.0007380,-0.0003734
00010365.jpg,-0.0006653,-0.0003737
00010376.jpg,-0.0005922,-0.0003739
00010387.jpg,-0.0005193,-0.0003741
00010398.jpg,-0.0004873,-0.0003742
00010409.jpg,-0.0004874,-0.0003742
00010420.jpg,-0.0004874,-0.0003742
00010431.jpg,-0.0004844,-0.0003742
00010442.jpg,-0.0004603,-0.0003743
00010453.jpg,-0.0004133,-0.0003744
00010464.jpg,-0.0003491,-0.0003673
00010475.jpg,-0.0002896,-0.0003368
00010486.jpg,-0.0002614,-0.0002706
00010497.jpg,-0.0002559,-0.0001977
00010508.jpg,-0.0002538,-0.0001247
00010519.jpg,-0.0002533,-0.0000517
00010530.jpg,-0.0002533,0.0000214
00010541.jpg,-0.0002535,0.0000944
00010552.jpg,-0.0002537,0.0001675
00010563.jpg,-0.0002538,0.0002397
00010574.jpg,-0.0002541,0.0003126
00010585.jpg,-0.0002543,0.0003854
00010596.jpg,-0.0002544,0.0004586
00010607.jpg,-0.0002547,0.0005312
00010618.jpg,-0.0002549,0.0006046
00010629.jpg,-0.0002549,0.0006335
00010640.jpg,-0.0002549,0.0006340
00010651.jpg,-0.0002549,0.0006340
00010662.jpg,-0.0002549,0.0006340
00010673.jpg,-0.0002549,0.0006340
00010684.jpg,-0.0002549,0.0006340
00010695.jpg,-0.0002549,0.0006340
00010706.jpg,-0.0002549,0.0006340
00010717.jpg,-0.0002549,0.0006340
00010728.jpg,-0.0002549,0.0006340
00010739.jpg,-0.0002549,0.0006340
00010750.jpg,-0.0002549,0.0006340
00010761.jpg,-0.0002549,0.0006340
00010772.jpg,-0.0002549,0.0006340
00010783.jpg,-0.0002549,0.0006340
00010794.jpg,-0.0002549,0.0006340
00010805.jpg,-0.0002549,0.0006340
00010816.jpg,-0.0002549,0.0006340
00010827.jpg,-0.0002549,0.0006340
00010838.jpg,-0.0002549,0.0006340
00010849.jpg,-0.0002549,0.0006340
00010860.jpg,-0.0002549,0.0006340
00010871.jpg,-0.0002549,0.0006340
00010882.jpg,-0.0002549,0.0006346
00010893.jpg,-0.0002550,0.0006521
00010904.jpg,-0.0002551,0.0006934
00010915.jpg,-0.0002554,0.0007547
00010926.jpg,-0.0002667,0.0008208
00010937.jpg,-0.0003115,0.0008715
00010948.jpg,-0.0003841,0.0008839
00010959.jpg,-0.0004569,0.0008872
00010970.jpg,-0.0005298,0.0008896
00010981.jpg,-0.0006020,0.0008886
00010992.jpg,-0.0006745,0.0008880
00011003.jpg,-0.0007477,0.0008875
00011014.jpg,-0.0008200,0.0008863
00011025.jpg,-0.0008931,0.0008777
00011036.jpg,-0.0009636,0.0008571
00011047.jpg,-0.0010291,0.0008240
00011058.jpg,-0.0010875,0.0007792
00011069.jpg,-0.0011315,0.0007202
00011080.jpg,-0.0011596,0.0006522
00011091.jpg,-0.0011694,0.0005793
00011102.jpg,-0.0011726,0.0005059
00011113.jpg,-0.0011731,0.0004322
00011124.jpg,-0.0011729,0.0003586
00011135.jpg,-0.0011726,0.0002849
00011146.jpg,-0.0011721,0.0002112
00011157.jpg,-0.0011715,0.0001384
00011168.jpg,-0.0011704,0.0000647
00011179.jpg,-0.0011696,-0.0000079
00011190.jpg,-0.0011692,-0.0000808
00011201.jpg,-0.0011688,-0.0001071
00011212.jpg,-0.0011688,-0.0001101
00011223.jpg,-0.0011688,-0.0001341
00011234.jpg,-0.0011686,-0.0001811
