filename,lat,long
00342234.jpg,-0.0011676,-0.0002490
00342245.jpg,-0.0011599,-0.0002872
00342256.jpg,-0.0011176,-0.0003410
00342267.jpg,-0.0010578,-0.0003655
00342278.jpg,-0.0009963,-0.0003836
00342289.jpg,-0.0009340,-0.0003986
00342300.jpg,-0.0008695,-0.0004031
00342311.jpg,-0.0008057,-0.0004043
00342322.jpg,-0.0007407,-0.0004049
00342333.jpg,-0.0006784,-0.0004051
00342344.jpg,-0.0006175,-0.0004053
00342355.jpg,-0.0006154,-0.0004053
00342366.jpg,-0.0006154,-0.0004053
00342377.jpg,-0.0006154,-0.0004053
00342388.jpg,-0.0006154,-0.0004053
00342399.jpg,-0.0006154,-0.0004053
00342410.jpg,-0.0006154,-0.0004053
00342421.jpg,-0.0006154,-0.0004053
00342432.jpg,-0.0006154,-0.0004053
00342443.jpg,-0.0006154,-0.0004053
00342454.jpg,-0.0006154,-0.0004053
00342465.jpg,-0.0006154,-0.0004053
00342476.jpg,-0.0006154,-0.0004053
00342487.jpg,-0.0006154,-0.0004053
00342498.jpg,-0.0006154,-0.0004053
00342509.jpg,-0.0006154,-0.0004053
00342520.jpg,-0.0006154,-0.0004053
00342531.jpg,-0.0006154,-0.0004053
00342542.jpg,-0.0006154,-0.0004053
00342553.jpg,-0.0006154,-0.0004053
00342564.jpg,-0.0006154,-0.0004053
00342575.jpg,-0.0006154,-0.0004053
00342586.jpg,-0.0006154,-0.0004053
00342597.jpg,-0.0006154,-0.0004053
00342608.jpg,-0.0006154,-0.0004053
00342619.jpg,-0.0006154,-0.0004053
00342630.jpg,-0.0006154,-0.0004053
00342641.jpg,-0.0006144,-0.0004053
00342652.jpg,-0.0005955,-0.0004053
00342663.jpg,-0.0005357,-0.0004055
00342674.jpg,-0.0004954,-0.0004056
00342685.jpg,-0.0004954,-0.0004056
00342696.jpg,-0.0004954,-0.0004056
00342707.jpg,-0.0004954,-0.0004056
00342718.jpg,-0.0004954,-0.0004056
00342729.jpg,-0.0004954,-0.0004056
00342740.jpg,-0.0004954,-0.0004056
00342751.jpg,-0.0004954,-0.0004056
00342762.jpg,-0.0004954,-0.0004056
00342773.jpg,-0.0004954,-0.0004056
00342784.jpg,-0.0004954,-0.0004056
00342795.jpg,-0.0004954,-0.0004056
00342806.jpg,-0.0004954,-0.0004056
00342817.jpg,-0.0004954,-0.0004056
00342828.jpg,-0.0004954,-0.0004056
00342839.jpg,-0.0004954,-0.0004056
00342850.jpg,-0.0004954,-0.0004056
00342861.jpg,-0.0004954,-0.0004056
00342872.jpg,-0.0004954,-0.0004056
00342883.jpg,-0.0004954,-0.0004056
00342894.jpg,-0.0004954,-0.0004056
00342905.jpg,-0.0004954,-0.0004056
00342916.jpg,-0.0004954,-0.0004056
00342927.jpg,-0.0004954,-0.0004056
00342938.jpg,-0.0004954,-0.0004056
00342949.jpg,-0.0004954,-0.0004056
00342960.jpg,-0.0004954,-0.0004056
00342971.jpg,-0.0004954,-0.0004056
00342982.jpg,-0.0004954,-0.0004056
00342993.jpg,-0.0004954,-0.0004056
00343004.jpg,-0.0004954,-0.0004056
00343015.jpg,-0.0004954,-0.0004056
00343026.jpg,-0.0004954,-0.0004056
00343037.jpg,-0.0004954,-0.0004056
00343048.jpg,-0.0004946,-0.0004056
00343059.jpg,-0.0004745,-0.0004027
00343070.jpg,-0.0004171,-0.0003824
00343081.jpg,-0.0003771,-0.0003767
00343092.jpg,-0.0003711,-0.0003760
00343103.jpg,-0.0003337,-0.0003665
00343114.jpg,-0.0002821,-0.0003273
00343125.jpg,-0.0002596,-0.0002669
00343136.jpg,-0.0002544,-0.0002037
00343147.jpg,-0.0002534,-0.0001395
00343158.jpg,-0.0002532,-0.0000757
00343169.jpg,-0.0002532,-0.0000116
00343180.jpg,-0.0002533,0.0000519
00343191.jpg,-0.0002535,0.0001164
00343202.jpg,-0.0002537,0.0001797
00343213.jpg,-0.0002539,0.0002442
00343224.jpg,-0.0002540,0.0003074
00343235.jpg,-0.0002542,0.0003715
00343246.jpg,-0.0002544,0.0004354
00343257.jpg,-0.0002546,0.0004995
00343268.jpg,-0.0002547,0.0005632
00343279.jpg,-0.0002549,0.0006274
00343290.jpg,-0.0002551,0.0006923
00343301.jpg,-0.0002551,0.0007062
00343312.jpg,-0.0002551,0.0007062
00343323.jpg,-0.0002551,0.0007062
00343334.jpg,-0.0002551,0.0007062
00343345.jpg,-0.0002552,0.0007215
00343356.jpg,-0.0002569,0.0007756
00343367.jpg,-0.0002727,0.0008418
00343378.jpg,-0.0003139,0.0008929
00343389.jpg,-0.0003736,0.0009139
00343400.jpg,-0.0004367,0.0009242
00343411.jpg,-0.0004999,0.0009216
00343422.jpg,-0.0005648,0.0009205
00343433.jpg,-0.0006284,0.0009199
00343444.jpg,-0.0006933,0.0009194
00343455.jpg,-0.0007559,0.0009084
00343466.jpg,-0.0008193,0.0008940
00343477.jpg,-0.0008822,0.0008822
00343488.jpg,-0.0009445,0.0008652
00343499.jpg,-0.0010037,0.0008409
00343510.jpg,-0.0010574,0.0008054
00343521.jpg,-0.0011044,0.0007616
00343532.jpg,-0.0011397,0.0007081
00343543.jpg,-0.0011617,0.0006478
00343554.jpg,-0.0011703,0.0005842
00343565.jpg,-0.0011728,0.0005195
00343576.jpg,-0.0011731,0.0004558
00343587.jpg,-0.0011730,0.0003910
00343598.jpg,-0.0011727,0.0003270
00343609.jpg,-0.0011724,0.0002627
00343620.jpg,-0.0011721,0.0001982
00343631.jpg,-0.0011714,0.0001344
00343642.jpg,-0.0011705,0.0000695
00343653.jpg,-0.0011760,0.0000065
00343664.jpg,-0.0011894,-0.0000571
00343675.jpg,-0.0011972,-0.0001202
00343686.jpg,-0.0011996,-0.0001852
00343697.jpg,-0.0012001,-0.0002028
00343708.jpg,-0.0012001,-0.0002028
00343719.jpg,-0.0012001,-0.0002028
00343730.jpg,-0.0012001,-0.0002028
00343741.jpg,-0.0012001,-0.0002028
00343752.jpg,-0.0012001,-0.0002028
00343763.jpg,-0.0012001,-0.0002028
00343774.jpg,-0.0012001,-0.0002028
00343785.jpg,-0.0012001,-0.0002028
